Latitude,Longitude,Elevation (m),Time,Strecke Delta (km),Distanz (km),Aufstieg (m)
46.498020,11.354600,273.600000,2019-09-26 05:10:52+00:00,0.002267,0.293273,0.000000
46.498007,11.354583,273.500000,2019-09-26 05:10:53+00:00,0.001947,0.295220,0.000000
46.497993,11.354573,273.500000,2019-09-26 05:10:54+00:00,0.001735,0.296955,0.000000
46.497972,11.354558,273.300000,2019-09-26 05:10:55+00:00,0.002603,0.299558,0.000000
46.497958,11.354545,273.300000,2019-09-26 05:10:56+00:00,0.001849,0.301407,0.000000
46.497942,11.354535,273.200000,2019-09-26 05:10:57+00:00,0.001937,0.303344,0.000000
46.497927,11.354525,273.200000,2019-09-26 05:10:58+00:00,0.001836,0.305180,0.000000
46.497913,11.354512,273.000000,2019-09-26 05:10:59+00:00,0.001849,0.307028,0.000000
46.497900,11.354505,273.000000,2019-09-26 05:11:00+00:00,0.001542,0.308570,0.000000
46.497880,11.354510,272.800000,2019-09-26 05:11:01+00:00,0.002256,0.310826,0.000000
46.497858,11.354525,272.700000,2019-09-26 05:11:02+00:00,0.002703,0.313529,0.000000
46.497838,11.354552,272.500000,2019-09-26 05:11:03+00:00,0.003040,0.316569,0.000000
46.497818,11.354585,272.400000,2019-09-26 05:11:04+00:00,0.003370,0.319939,0.000000
46.497800,11.354623,272.300000,2019-09-26 05:11:05+00:00,0.003537,0.323477,0.000000
46.497777,11.354668,272.100000,2019-09-26 05:11:06+00:00,0.004298,0.327774,0.000000
46.497748,11.354713,272.000000,2019-09-26 05:11:07+00:00,0.004725,0.332499,0.000000
46.497715,11.354755,271.800000,2019-09-26 05:11:08+00:00,0.004884,0.337383,0.000000
46.497683,11.354795,271.700000,2019-09-26 05:11:09+00:00,0.004699,0.342082,0.000000
46.497648,11.354832,271.500000,2019-09-26 05:11:10+00:00,0.004817,0.346899,0.000000
46.497612,11.354860,271.400000,2019-09-26 05:11:11+00:00,0.004543,0.351442,0.000000
46.497568,11.354887,270.900000,2019-09-26 05:11:12+00:00,0.005312,0.356754,0.000000
46.497522,11.354907,270.700000,2019-09-26 05:11:13+00:00,0.005339,0.362093,0.000000
46.497478,11.354925,270.600000,2019-09-26 05:11:14+00:00,0.005083,0.367176,0.000000
46.497437,11.354937,270.500000,2019-09-26 05:11:15+00:00,0.004650,0.371825,0.000000
46.497407,11.354943,270.400000,2019-09-26 05:11:16+00:00,0.003366,0.375192,0.000000
46.497378,11.354952,270.400000,2019-09-26 05:11:17+00:00,0.003297,0.378489,0.000000
46.497347,11.354965,270.300000,2019-09-26 05:11:18+00:00,0.003588,0.382076,0.000000
46.497308,11.354975,270.200000,2019-09-26 05:11:19+00:00,0.004403,0.386479,0.000000
46.497273,11.354978,270.200000,2019-09-26 05:11:20+00:00,0.003897,0.390376,0.000000
46.497238,11.354993,270.100000,2019-09-26 05:11:21+00:00,0.004057,0.394434,0.000000
46.497207,11.355012,270.000000,2019-09-26 05:11:22+00:00,0.003742,0.398176,0.000000
46.497177,11.355023,269.900000,2019-09-26 05:11:23+00:00,0.003440,0.401616,0.000000
46.497145,11.355028,269.800000,2019-09-26 05:11:24+00:00,0.003578,0.405194,0.000000
46.497118,11.355030,269.700000,2019-09-26 05:11:25+00:00,0.003005,0.408199,0.000000
46.497090,11.355030,269.500000,2019-09-26 05:11:26+00:00,0.003113,0.411312,0.000000
46.497072,11.355030,269.400000,2019-09-26 05:11:27+00:00,0.002001,0.413312,0.000000
46.497055,11.355030,269.300000,2019-09-26 05:11:28+00:00,0.001890,0.415202,0.000000
46.497038,11.355032,269.300000,2019-09-26 05:11:29+00:00,0.001896,0.417098,0.000000
46.497020,11.355035,269.200000,2019-09-26 05:11:30+00:00,0.002014,0.419112,0.000000
46.497003,11.355035,269.100000,2019-09-26 05:11:31+00:00,0.001890,0.421002,0.000000
46.496987,11.355037,269.000000,2019-09-26 05:11:32+00:00,0.001785,0.422787,0.000000
46.496975,11.355030,269.000000,2019-09-26 05:11:33+00:00,0.001438,0.424225,0.000000
46.496965,11.355020,268.900000,2019-09-26 05:11:34+00:00,0.001351,0.425576,0.000000
46.496948,11.355005,268.800000,2019-09-26 05:11:35+00:00,0.002213,0.427789,0.000000
46.496937,11.354998,268.800000,2019-09-26 05:11:36+00:00,0.001336,0.429125,0.000000
46.496932,11.354998,268.800000,2019-09-26 05:11:37+00:00,0.000556,0.429681,0.000000
46.496932,11.354992,268.800000,2019-09-26 05:11:38+00:00,0.000461,0.430141,0.000000
46.496935,11.354983,268.800000,2019-09-26 05:11:39+00:00,0.000767,0.430908,0.000000
46.496937,11.354982,268.800000,2019-09-26 05:11:40+00:00,0.000235,0.431144,0.000000
46.496942,11.354988,268.700000,2019-09-26 05:11:41+00:00,0.000722,0.431865,0.000000
46.496942,11.354988,268.700000,2019-09-26 05:11:42+00:00,0.000000,0.431865,0.000000
46.496937,11.354982,268.700000,2019-09-26 05:11:43+00:00,0.000722,0.432587,0.000000
46.496930,11.354968,268.700000,2019-09-26 05:11:44+00:00,0.001327,0.433914,0.000000
46.496913,11.354965,268.700000,2019-09-26 05:11:45+00:00,0.001904,0.435818,0.000000
46.496890,11.354962,268.600000,2019-09-26 05:11:46+00:00,0.002567,0.438385,0.000000
46.496868,11.354957,268.600000,2019-09-26 05:11:47+00:00,0.002475,0.440860,0.000000
46.496843,11.354960,268.600000,2019-09-26 05:11:48+00:00,0.002789,0.443649,0.000000
46.496818,11.354973,268.500000,2019-09-26 05:11:49+00:00,0.002953,0.446602,0.000000
46.496787,11.354988,268.500000,2019-09-26 05:11:50+00:00,0.003633,0.450235,0.000000
46.496752,11.355007,268.200000,2019-09-26 05:11:51+00:00,0.004155,0.454390,0.000000
46.496712,11.355025,267.800000,2019-09-26 05:11:52+00:00,0.004656,0.459046,0.000000
46.496673,11.355038,267.300000,2019-09-26 05:11:53+00:00,0.004449,0.463495,0.000000
46.496638,11.355048,267.000000,2019-09-26 05:11:54+00:00,0.003966,0.467461,0.000000
46.496598,11.355060,266.700000,2019-09-26 05:11:55+00:00,0.004541,0.472001,0.000000
46.496558,11.355070,266.300000,2019-09-26 05:11:56+00:00,0.004512,0.476514,0.000000
46.496518,11.355078,266.000000,2019-09-26 05:11:57+00:00,0.004489,0.481002,0.000000
46.496477,11.355090,265.800000,2019-09-26 05:11:58+00:00,0.004650,0.485652,0.000000
46.496435,11.355102,265.600000,2019-09-26 05:11:59+00:00,0.004759,0.490411,0.000000
46.496378,11.355115,265.400000,2019-09-26 05:12:00+00:00,0.006414,0.496825,0.000000
46.496317,11.355125,265.100000,2019-09-26 05:12:01+00:00,0.006824,0.503649,0.000000
46.496263,11.355132,264.900000,2019-09-26 05:12:02+00:00,0.006027,0.509676,0.000000
46.496218,11.355138,264.700000,2019-09-26 05:12:03+00:00,0.005023,0.514699,0.000000
46.496173,11.355140,264.500000,2019-09-26 05:12:04+00:00,0.005005,0.519704,0.000000
46.496122,11.355140,264.200000,2019-09-26 05:12:05+00:00,0.005669,0.525373,0.000000
46.496070,11.355135,264.400000,2019-09-26 05:12:06+00:00,0.005793,0.531166,0.200000
46.496015,11.355135,264.600000,2019-09-26 05:12:07+00:00,0.006114,0.537280,0.200000
46.495952,11.355147,264.600000,2019-09-26 05:12:08+00:00,0.007063,0.544344,0.000000
46.495897,11.355158,264.700000,2019-09-26 05:12:09+00:00,0.006172,0.550516,0.100000
46.495857,11.355158,264.700000,2019-09-26 05:12:10+00:00,0.004446,0.554962,0.000000
46.495817,11.355162,264.700000,2019-09-26 05:12:11+00:00,0.004457,0.559419,0.000000
46.495770,11.355175,264.700000,2019-09-26 05:12:12+00:00,0.005319,0.564738,0.000000
46.495733,11.355175,264.700000,2019-09-26 05:12:13+00:00,0.004113,0.568851,0.000000
46.495703,11.355178,264.800000,2019-09-26 05:12:14+00:00,0.003343,0.572194,0.100000
46.495668,11.355188,264.800000,2019-09-26 05:12:15+00:00,0.003966,0.576159,0.000000
