Name,Typ,Adresse,Latitude,Longitude,Elevation,Entfernung_m
Caffe' Fiaschetteria Il Pulcino,restaurant,"Via dei Termini, 91, 53100, Siena",43.321157,11.329713,,281
Bar San Domenico,cafe,"1, 53100, Siena",43.320559,11.327070,,467
NaturHouse Siena Centro,supermarket,"Via Vallerozzi, 18, 53100, Siena",43.321890,11.330548,,315
Filuse',restaurant,"Via Vallerozzi, 53100, Siena",43.322140,11.330830,,336
Giulia La Torre Restaurant,restaurant,"Via delle Terme, 5, 53100, Siena",43.318858,11.330547,,45
Caffè Independenza,cafe,"9, 53100, Siena",43.318928,11.330428,,58
Caffetteria Diacceto,restaurant,"Via di Diacceto, 14, 53100, Siena",43.318978,11.329942,,112
Du' Cose da Berna,restaurant,"Via di Diacceto, 9;11, 53100, Siena",43.318817,11.329921,,115
CiacciaCucina,restaurant,"Via delle Terme, 18, 53100, Siena",43.319386,11.330279,,90
Le Campane,restaurant,"Via delle Campane, 6, 53100, Siena",43.317882,11.330489,,127
Ristorante Numero Unico,restaurant,"Via di Città, 125, 53100, Siena",43.316474,11.330155,,286
Bar Pinacoteca,cafe,"Via San Pietro, 38, 53100, Siena",43.315586,11.330384,,376
Sira e Remino - L'Osteria a Siena,restaurant,"Via San Pietro, 48, 53100, Siena",43.315492,11.330438,,386
Bar TERMINI,cafe,"Via dei Termini, 43, 53100, Siena",43.320175,11.330625,,134
Ristorante I Maestri,restaurant,"Via Tito Sarrocchi, 2, 53100, Siena",43.314875,11.330503,,452
Bar Osteria Enea,restaurant,"Via delle Cerchia, 2, 53100, Siena",43.314720,11.330610,,468
Bar Sant'Agata Coffee Break,cafe,"Via Sant'Agata, 36, 53100, Siena",43.314813,11.330817,,457
Osteria Pizzeria La Grotta Di S. Agostino,restaurant,"12, 53100, Siena",43.314634,11.330705,,477
Pizzeria Il Prato,restaurant,"13, 53100, Siena",43.314592,11.330764,,482
Òsteria Il Cancellino,restaurant,"Via dei Fusari, 10;16, 53100, Siena",43.318122,11.328666,,269
Trattoria Dino,restaurant,"Casato di Sopra, 71, 53100, Siena",43.315118,11.330718,,424
Ristorante Shanghai,restaurant,"Via della Galluzza, 10, 53100, Siena",43.319271,11.329611,,153
Grotta Santa Caterina da Bagoga,restaurant,"Via della Galluzza, 26, 53100, Siena",43.319322,11.329567,,160
Poggio Lecceto,peak,N/A,43.145063,11.675220,594.000000,3352
,viewpoint,N/A,43.317360,11.329833,,214
,viewpoint,N/A,43.319845,11.327411,,406
,viewpoint,N/A,43.315364,11.337960,,136
Poggio Bianco,peak,N/A,43.109821,11.478530,155.000000,100
Il Poggio,peak,N/A,43.140657,11.457191,174.100000,612
Poggio della Casana,peak,N/A,43.200536,11.435202,212.000000,1971
Poggio Guardabene,peak,N/A,43.168524,11.444935,213.000000,1568
Poggio della Sorbitella,peak,N/A,43.188812,11.450228,221.000000,1413
Poggio al Fiele,peak,N/A,43.125983,11.694145,435.000000,3987
Poggio Gambocci,peak,N/A,43.086182,11.514133,330.000000,116
Poggio San Pietro,peak,N/A,43.104659,11.710742,525.000000,4612
Poggio Castellaccio,peak,N/A,43.123094,11.651075,471.000000,366
Il Boschetto,peak,N/A,43.108556,11.558365,343.000000,2613
Poggio Castelli,peak,N/A,43.211759,11.462487,233.000000,1139
