Latitude,Longitude,Elevation (m),Time,Strecke Delta (km),Distanz (km),Aufstieg (m)
43.046910,10.613360,156.800000,2024-11-05 17:58:35+00:00,0.055839,2.885069,3.400000
43.044150,10.612540,134.600000,2024-11-05 17:58:35+00:00,0.036887,2.547370,3.100000
43.047410,10.613430,155.900000,2024-11-05 17:58:35+00:00,0.055839,2.940908,0.000000
43.048400,10.613470,147.800000,2024-11-05 17:58:35+00:00,0.055016,3.050939,0.000000
43.048520,10.613530,147.300000,2024-11-05 17:58:35+00:00,0.014199,3.065138,0.000000
43.048590,10.613590,147.000000,2024-11-05 17:58:35+00:00,0.009185,3.074324,0.000000
43.048770,10.613870,146.600000,2024-11-05 17:58:35+00:00,0.030337,3.104661,0.000000
43.048910,10.614010,146.500000,2024-11-05 17:58:35+00:00,0.019288,3.123948,0.000000
43.049220,10.614180,145.800000,2024-11-05 17:58:35+00:00,0.037120,3.161068,0.000000
43.049210,10.614180,145.700000,2024-11-05 17:58:35+00:00,0.001111,3.162179,0.000000
43.049260,10.614210,145.600000,2024-11-05 17:58:35+00:00,0.006069,3.168248,0.000000
43.049450,10.614220,145.000000,2024-11-05 17:58:35+00:00,0.021124,3.189371,0.000000
43.047905,10.613450,151.900000,2024-11-05 17:58:35+00:00,0.055016,2.995923,0.000000
43.043820,10.612590,131.500000,2024-11-05 17:58:35+00:00,0.022219,2.510483,1.900000
43.044690,10.612520,137.400000,2024-11-05 17:58:35+00:00,0.060013,2.607382,2.800000
43.043060,10.612450,125.400000,2024-11-05 17:58:35+00:00,0.036031,2.425015,2.000000
43.039150,10.608700,61.800000,2024-11-05 17:58:35+00:00,0.033576,1.805426,4.200000
43.039180,10.608870,63.400000,2024-11-05 17:58:35+00:00,0.014248,1.819674,1.600000
43.039290,10.609210,66.300000,2024-11-05 17:58:35+00:00,0.030282,1.849956,2.900000
43.039300,10.609330,67.100000,2024-11-05 17:58:35+00:00,0.009842,1.859798,0.800000
43.039260,10.609400,66.300000,2024-11-05 17:58:35+00:00,0.007231,1.867028,0.000000
43.039740,10.610180,70.600000,2024-11-05 17:58:35+00:00,0.082967,1.949996,4.300000
43.039820,10.610350,71.600000,2024-11-05 17:58:35+00:00,0.016459,1.966454,1.000000
43.040340,10.610280,81.600000,2024-11-05 17:58:35+00:00,0.058050,2.024504,10.000000
43.043620,10.612590,129.600000,2024-11-05 17:58:35+00:00,0.063250,2.488264,4.200000
43.040410,10.610360,83.000000,2024-11-05 17:58:35+00:00,0.005370,2.035663,0.700000
43.040390,10.610300,82.300000,2024-11-05 17:58:35+00:00,0.005789,2.030293,0.700000
43.040570,10.611600,94.700000,2024-11-05 17:58:35+00:00,0.008056,2.138536,1.000000
43.040600,10.611630,95.200000,2024-11-05 17:58:35+00:00,0.004133,2.142669,0.500000
43.040700,10.611660,96.700000,2024-11-05 17:58:35+00:00,0.011375,2.154044,1.500000
43.041150,10.611710,102.200000,2024-11-05 17:58:35+00:00,0.050158,2.204202,5.500000
43.041400,10.611800,105.800000,2024-11-05 17:58:35+00:00,0.028725,2.232927,3.600000
43.041945,10.612030,113.600000,2024-11-05 17:58:35+00:00,0.063380,2.296308,7.800000
43.039100,10.607840,53.200000,2024-11-05 17:58:35+00:00,0.063717,1.734118,4.100000
43.042490,10.612260,120.900000,2024-11-05 17:58:35+00:00,0.063380,2.359688,7.300000
43.042750,10.612320,123.400000,2024-11-05 17:58:35+00:00,0.029295,2.388983,2.500000
43.040540,10.611510,93.700000,2024-11-05 17:58:35+00:00,0.094817,2.130480,10.700000
43.059815,10.622815,231.500000,2024-11-05 17:59:14+00:00,0.089080,5.724006,3.300000
43.059849,10.622990,232.100000,2024-11-05 17:59:21+00:00,0.014748,5.738754,0.600000
43.059841,10.623194,232.800000,2024-11-05 17:59:29+00:00,0.016642,5.755396,0.700000
43.059684,10.623706,234.700000,2024-11-05 17:59:52+00:00,0.045209,5.800604,1.900000
43.059609,10.624128,236.200000,2024-11-05 18:00:07+00:00,0.035372,5.835977,1.500000
43.059656,10.624361,237.000000,2024-11-05 18:00:13+00:00,0.019686,5.855662,0.800000
43.059813,10.624632,237.700000,2024-11-05 18:00:20+00:00,0.028135,5.883797,0.700000
43.059932,10.624758,237.900000,2024-11-05 18:00:23+00:00,0.016737,5.900534,0.200000
43.060111,10.624854,238.200000,2024-11-05 18:00:26+00:00,0.021368,5.921902,0.300000
43.060233,10.624921,238.400000,2024-11-05 18:00:32+00:00,0.014611,5.936514,0.200000
43.060307,10.624997,238.500000,2024-11-05 18:00:37+00:00,0.010291,5.946805,0.100000
43.060370,10.625145,238.600000,2024-11-05 18:00:44+00:00,0.013941,5.960745,0.100000
43.060495,10.625683,239.000000,2024-11-05 18:01:11+00:00,0.045973,6.006719,0.400000
43.060571,10.625818,239.100000,2024-11-05 18:01:17+00:00,0.013865,6.020583,0.100000
43.060679,10.625877,239.200000,2024-11-05 18:01:23+00:00,0.012925,6.033508,0.100000
43.060806,10.625894,239.300000,2024-11-05 18:01:28+00:00,0.014177,6.047685,0.100000
43.061242,10.625791,239.400000,2024-11-05 18:01:43+00:00,0.049158,6.096843,0.100000
43.061363,10.625818,239.500000,2024-11-05 18:01:48+00:00,0.013621,6.110465,0.100000
43.061474,10.625903,239.600000,2024-11-05 18:01:52+00:00,0.014142,6.124607,0.100000
43.061530,10.626022,239.700000,2024-11-05 18:01:56+00:00,0.011518,6.136125,0.100000
43.061521,10.626182,239.800000,2024-11-05 18:02:00+00:00,0.013072,6.149197,0.100000
43.061306,10.626896,240.300000,2024-11-05 18:02:20+00:00,0.062876,6.212073,0.500000
43.061277,10.627161,240.400000,2024-11-05 18:02:25+00:00,0.021826,6.233899,0.100000
43.061335,10.627439,240.600000,2024-11-05 18:02:32+00:00,0.023545,6.257443,0.200000
43.061477,10.627674,240.700000,2024-11-05 18:02:38+00:00,0.024806,6.282249,0.100000
43.061725,10.627876,240.800000,2024-11-05 18:02:48+00:00,0.032091,6.314340,0.100000
43.061833,10.628070,240.900000,2024-11-05 18:02:56+00:00,0.019842,6.334182,0.100000
43.061925,10.628437,241.100000,2024-11-05 18:03:13+00:00,0.031594,6.365776,0.200000
43.062000,10.628551,241.200000,2024-11-05 18:03:21+00:00,0.012476,6.378252,0.100000
43.062101,10.628673,241.300000,2024-11-05 18:03:32+00:00,0.014989,6.393241,0.100000
43.062278,10.628782,241.500000,2024-11-05 18:03:48+00:00,0.021575,6.414816,0.200000
43.062360,10.628838,241.600000,2024-11-05 18:03:55+00:00,0.010188,6.425004,0.100000
43.062582,10.628784,241.700000,2024-11-05 18:04:13+00:00,0.025052,6.450057,0.100000
43.062686,10.628709,241.800000,2024-11-05 18:04:22+00:00,0.013070,6.463126,0.100000
43.062977,10.628374,242.400000,2024-11-05 18:04:47+00:00,0.042306,6.505432,0.600000
43.063117,10.628280,242.700000,2024-11-05 18:04:57+00:00,0.017336,6.522768,0.300000
43.063209,10.628248,242.900000,2024-11-05 18:05:03+00:00,0.010548,6.533315,0.200000
